technology,carrier,province,year,share,target_mw_before_existing_stock_adjustment,lower_limit_mw_before_existing_stock_adjustment,upper_limit_mw_before_existing_stock_adjustment,national_target_mw,lower_multiplier,upper_multiplier,allocation_basis,national_source_note
Onshore wind,onwind,Beijing,2050,0.000847,2897.387221,2317.909777,3766.603387,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Chongqing,2050,0.003749,12820.155443,10256.124355,16666.202076,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Fujian,2050,0.024881,85094.729472,68075.783578,110623.148314,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Gansu,2050,0.062011,212076.359297,169661.087438,275699.267087,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guangdong,2050,0.044705,152892.505499,122314.004399,198760.257149,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guangxi,2050,0.020647,70612.101867,56489.681494,91795.732427,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guizhou,2050,0.020588,70409.596849,56327.677479,91532.475904,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hainan,2050,0.00113,3863.182961,3090.546369,5022.137849,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hebei,2050,0.070677,241714.672319,193371.737855,314229.074015,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Heilongjiang,2050,0.027867,95306.362439,76245.089951,123898.271171,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Henan,2050,0.047452,162284.77029,129827.816232,210970.201377,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hubei,2050,0.020738,70923.64762,56738.918096,92200.741906,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hunan,2050,0.030034,102717.008053,82173.606442,133532.110468,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,InnerMongolia,2050,0.138657,474208.320346,379366.656277,616470.81645,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jiangsu,2050,0.034575,118245.975767,94596.780613,153719.768497,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jiangxi,2050,0.018465,63150.552347,50520.441877,82095.718051,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jilin,2050,0.023803,81407.201546,65125.761237,105829.36201,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Liaoning,2050,0.03736,127772.797427,102218.237941,166104.636655,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Ningxia,2050,0.051897,177488.262183,141990.609746,230734.740838,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Qinghai,2050,0.030818,105396.313804,84317.051044,137015.207946,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shaanxi,2050,0.030663,104866.681002,83893.344802,136326.685302,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shandong,2050,0.038831,132801.630192,106241.304153,172642.119249,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shanghai,2050,0.001685,5763.615959,4610.892768,7492.700747,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shanxi,2050,0.047324,161847.747885,129478.198308,210402.07225,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Sichuan,2050,0.017905,61234.542898,48987.634318,79604.905767,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Tianjin,2050,0.003589,12274.94619,9819.956952,15957.430048,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Tibet,2050,0.000225,771.076157,616.860925,1002.399004,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Xinjiang,2050,0.08812,301371.668475,241097.33478,391783.169018,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Yunnan,2050,0.038661,132220.496319,105776.397056,171886.645215,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Zhejiang,2050,0.006012,20562.092235,16449.673788,26730.719905,3420000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Anhui,2055,0.016083,63688.378875,50950.7031,82794.892537,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Beijing,2055,0.000847,3354.869413,2683.895531,4361.330238,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Chongqing,2055,0.003749,14844.390513,11875.512411,19297.707668,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Fujian,2055,0.024881,98530.739389,78824.591511,128089.961205,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Gansu,2055,0.062011,245562.100239,196449.680191,319230.730311,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guangdong,2055,0.044705,177033.42742,141626.741936,230143.455646,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guangxi,2055,0.020647,81761.381109,65409.104888,106289.795442,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Guizhou,2055,0.020588,81526.901614,65221.521292,105984.972099,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hainan,2055,0.00113,4473.159218,3578.527374,5815.106983,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hebei,2055,0.070677,279880.146896,223904.117517,363844.190965,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Heilongjiang,2055,0.027867,110354.735456,88283.788365,143461.156093,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Henan,2055,0.047452,187908.681388,150326.945111,244281.285805,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hubei,2055,0.020738,82122.118297,65697.694637,106758.753786,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Hunan,2055,0.030034,118935.483008,95148.386407,154616.127911,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,InnerMongolia,2055,0.138657,549083.318295,439266.654636,713808.313784,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jiangsu,2055,0.034575,136916.392993,109533.114394,177991.310891,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jiangxi,2055,0.018465,73121.692191,58497.353753,95058.199848,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Jilin,2055,0.023803,94260.970211,75408.776169,122539.261275,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Liaoning,2055,0.03736,147947.449652,118357.959721,192331.684547,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Ningxia,2055,0.051897,205512.724633,164410.179706,267166.542023,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Qinghai,2055,0.030818,122037.837037,97630.269629,158649.188148,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shaanxi,2055,0.030663,121424.578002,97139.662402,157851.951403,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shandong,2055,0.038831,153770.308643,123016.246914,199901.401236,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shanghai,2055,0.001685,6673.660585,5338.928468,8675.75876,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Shanxi,2055,0.047324,187402.655446,149922.124357,243623.452079,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Sichuan,2055,0.017905,70903.154934,56722.523947,92174.101414,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Tianjin,2055,0.003589,14213.095589,11370.476471,18477.024266,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Tibet,2055,0.000225,892.825024,714.260019,1160.672531,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Xinjiang,2055,0.08812,348956.668761,279165.335009,453643.669389,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Yunnan,2055,0.038661,153097.416791,122477.933433,199026.641828,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Zhejiang,2055,0.006012,23808.738377,19046.990702,30951.35989,3960000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Linear_interpolation_2035_2060
Onshore wind,onwind,Anhui,2060,0.016083,72373.157812,57898.52625,94085.105156,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Beijing,2060,0.000847,3812.351606,3049.881285,4956.057088,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Chongqing,2060,0.003749,16868.625583,13494.900467,21929.213259,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Fujian,2060,0.024881,111966.749305,89573.399444,145556.774097,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Gansu,2060,0.062011,279047.841181,223238.272945,362762.193535,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Guangdong,2060,0.044705,201174.349341,160939.479473,261526.654143,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Guangxi,2060,0.020647,92910.660352,74328.528281,120783.858457,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Guizhou,2060,0.020588,92644.20638,74115.365104,120437.468294,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Hainan,2060,0.00113,5083.135475,4066.50838,6608.076117,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Hebei,2060,0.070677,318045.621473,254436.497178,413459.307915,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Heilongjiang,2060,0.027867,125403.108473,100322.486778,163024.041014,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Henan,2060,0.047452,213532.592487,170826.073989,277592.370233,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Hubei,2060,0.020738,93320.588974,74656.471179,121316.765666,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Hunan,2060,0.030034,135153.957964,108123.166371,175700.145353,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,InnerMongolia,2060,0.138657,623958.316245,499166.652996,811145.811118,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Jiangsu,2060,0.034575,155586.810219,124469.448175,202262.853285,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Jiangxi,2060,0.018465,83092.832035,66474.265628,108020.681645,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Jilin,2060,0.023803,107114.738877,85691.791101,139249.16054,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Liaoning,2060,0.03736,168122.101877,134497.681502,218558.73244,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Ningxia,2060,0.051897,233537.187083,186829.749666,303598.343208,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Qinghai,2060,0.030818,138679.360269,110943.488215,180283.16835,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Shaanxi,2060,0.030663,137982.475002,110385.980002,179377.217503,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Shandong,2060,0.038831,174738.987094,139791.189675,227160.683222,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Shanghai,2060,0.001685,7583.70521,6066.964168,9858.816773,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Shanxi,2060,0.047324,212957.563006,170366.050405,276844.831908,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Sichuan,2060,0.017905,80571.76697,64457.413576,104743.297062,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Tianjin,2060,0.003589,16151.244987,12920.99599,20996.618484,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Tibet,2060,0.000225,1014.57389,811.659112,1318.946057,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Xinjiang,2060,0.08812,396541.669047,317233.335237,515504.16976,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Yunnan,2060,0.038661,173974.337262,139179.46981,226166.638441,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
Onshore wind,onwind,Zhejiang,2060,0.006012,27055.38452,21644.307616,35171.999876,4500000.0,0.8,1.3,data/existing_infrastructure/onwind_capacity.csv: 2010+2015+2020+2025,Wind_Beijing_Declaration_2_0_total_5000GW_split_assumption
